Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1932 Summer Olympics,Male,Richard Clarke•Steere,Richard•Steere,"5 March 1909 in Kansas City, Missouri (USA)","17 March 2001 in Lanham, Maryland (USA)",United States,23802,,"US Navy, (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics; 1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Male,Peter Jonathan•Westbrook,Peter•Westbrook,"16 April 1952 in St. Louis, Missouri (USA)",,United States,23819,175 cm / 73 kg,"Fencers Club, New York (USA)",,,,,,
1948 Summer Olympics,Male,"Raymond Paul ""Ray""•Beckman",Ray•Beckman,"30 June 1925 in St. Louis, Missouri (USA)","13 July 2011 in Ellisville, Missouri (USA)",United States,27696,,"De Andries FC, St. Louis (USA)",,,,,,
1948 Summer Olympics,Male,"William Joseph ""Bill""•Bertani",Bill•Bertani,"8 September 1919 in St. Louis, Missouri (USA)","12 December 1988 in Fulton, Missouri (USA)",United States,27697,,"St. Louis Simpkins-Ford, St. Louis (USA)",,,,,,
1984 Summer Olympics,Male,David Joseph•Brcic,David•Brcic,"21 January 1958 in St. Louis, Missouri (USA)",,United States,27702,188 cm / 85 kg,"New York Cosmos, New York (USA)",,,,,,
1952 Summer Olympics,Male,Robert Leland•Burkard,Robert•Burkard,"23 March 1922 in St. Louis, Missouri (USA)","13 May 1992 in St. Louis, Missouri (USA)",United States,27707,,"St. Louis Kutis, St. Louis (USA)",,,,,,
1972 Summer Olympics,Male,John Robert•Carenza,John•Carenza,"3 January 1950 in St. Louis, Missouri (USA)","17 March 2023 in St. Louis, Missouri (USA)",United States,27710,193 cm / 95 kg,"Our Lady of Sorrows, St. Louis (USA)",Big Jake,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,"Charles Martin ""Charlie""•Colombo",Charlie•Colombo,"20 July 1920 in St. Louis, Missouri (USA)","7 May 1986 in St. Louis, Missouri (USA)",United States,27711,180 cm / 77 kg,"St. Louis Simpkins-Ford, St. Louis (USA)",Gloves,,,,,
1952 Summer Olympics,Male,"Elwood Eugene ""Butch""•Cook",Butch•Cook,"12 January 1929 in St. Louis, Missouri (USA)","27 October 1994 in Los Angeles, California (USA)",United States,27713,,St. Louis Spicas,,,,,,
1972 Summer Olympics,Male,"Arthur Michael ""Art""•Demling",Art•Demling,"21 September 1948 in St. Louis, Missouri (USA)",,United States,27727,181 cm / 80 kg,"Michigan State Spartans, East Lansing (USA)",Buzz,,,,,
1972 Summer Olympics,Male,"Joseph Patrick ""Joe""•Hamm",Joe•Hamm,"1 November 1950 in St. Louis, Missouri (USA)",,United States,27750,180 cm / 75 kg,St. Louis University,,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,Harry Joseph•Keough,Harry•Keough,"15 November 1927 in St. Louis, Missouri (USA)","7 February 2012 in St. Louis, Missouri (USA)",United States,27771,175 cm / 77 kg,"St. Louis Soccer Club, St. Louis (USA)",,,,,,
1956 Summer Olympics,Male,"William Edward ""Bill""•Looby",Bill•Looby,"20 November 1931 in St. Louis, Missouri (USA)","9 December 1998 in St. Louis, Missouri (USA)",United States,27780,180 cm / 73 kg,"St. Louis Kutis, St. Louis (USA)",,,,,,
1972 Summer Olympics,Male,"Michael Joseph ""Mike""•Margulis",Mike•Margulis,"30 August 1950 in St. Louis, Missouri (USA)",15 September 2018,United States,27784,172 cm / 70 kg,Busch Soccer Club,,,,,,
1952 Summer Olympics,Male,"Edward Joseph•McHugh, Jr.",Edward•McHugh,"9 June 1930 in St. Louis, Missouri (USA)",2 October 2016,United States,27786,,Simpkins Football Club,Ebby,,,,,
1996 Summer Olympics,Male,"Matthew John ""Matt""•McKeon",Matt•McKeon,"24 September 1974 in St. Louis, Missouri (USA)",,United States,27787,188 cm / 89 kg,"Sporting Kansas City, Kansas City (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,Ruben Michael•Mendoza,Ruben•Mendoza,"2 June 1931 in St. Louis, Missouri (USA)","11 April 2010 in St. Louis, Missouri (USA)",United States,27789,175 cm / 70 kg,"St. Louis Kutis, St. Louis (USA)",,,,,,
1984 Summer Olympics,Male,"Stephen Carl ""Steve""•Moyers",Steve•Moyers,"23 September 1956 in St. Louis, Missouri (USA)",,United States,27794,177 cm / 75 kg,"New York Cosmos, New York (USA)",,,,,,
1972 Summer Olympics,Male,"Michael Kevin ""Mike""•Seerey",Mike•Seerey,"23 October 1950 in St. Louis, Missouri (USA)",,United States,27817,183 cm / 80 kg,Big Four Soccer Club,,,,,,
1972 Summer Olympics,Male,"Alan Philip ""Al""•Trost",Al•Trost,"7 February 1949 in St. Louis, Missouri (USA)",,United States,27833,186 cm / 77 kg,Ham's Soccer Club,,,,,,
1956 Summer Olympics,Male,Herman William•Wecke,Herman•Wecke,"10 March 1927 in St. Louis, Missouri (USA)",19 November 2015,United States,27838,170 cm / 66 kg,"St. Louis Kutis, St. Louis (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,"Shannon Lee•Miller (-Phillips, -Falconetti)",Shannon•Miller,"10 March 1977 in Rolla, Missouri (USA)",,United States,29266,147 cm / 39 kg,"Dynamo Gymnastics, Norman (USA)",,,,,,
1988 Summer Olympics,Male,Charles•Lakes,Charles•Lakes,"6 August 1964 in St. Louis, Missouri (USA)",,United States,31372,172 cm / 70 kg,,,,,,,
1984 Summer Olympics,Female,"Mary Phyllis ""Mary Phyl""•Dwight",Mary Phyl•Dwight,"3 December 1951 in Kansas City, Missouri (USA)",,United States,32931,169 cm / 69 kg,"National Team, (USA)",Phyl,,,,,
1948 Summer Olympics,Male,George Bissland•Moore,George•Moore,"6 October 1918 in St. Louis, Missouri (USA)",4 July 2014,United States,35161,,"US Army, (USA)",,,,,,
1956 Summer Olympics,Male,William Russell•Becklean,William•Becklean,"23 June 1936 in Kansas City, Missouri (USA)",,United States,40548,172 cm / 57 kg,"Yale Bulldogs, New Haven (USA)",Beck,,,,,
1984 Summer Olympics,Male,David Robert•Clark,David•Clark,"17 November 1959 in St. Louis, Missouri (USA)",,United States,40586,193 cm / 93 kg,Land Locked Rowing Club,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,Eric C.•Mueller,Eric•Mueller,"6 November 1970 in Kansas City, Missouri (USA)",,United States,40808,200 cm / 102 kg,Princeton Training Centre,,,,,,
1952 Summer Olympics,Male,"Edward Glenister ""Ed""•Stevens, Jr.",Ed•Stevens,"15 September 1932 in St. Louis, Missouri (USA)","9 June 2013 in Tucson, Arizona (USA)",United States,40888,,,,,,,,
1948 Summer Olympics,Male,"Festus John•Wade, III",John•Wade,"13 August 1928 in St. Louis, Missouri (USA)","13 December 2023 in Memphis, Tennessee (USA)",United States,40919,,"Yale Bulldogs, New Haven (USA)",,,,,,
1964 Summer Olympics; 1968 Summer Olympics; 1976 Summer Olympics,Male,"Harold A. ""Harry""•Willsie",Harry•Willsie,"20 December 1928 in Jacksonville, Missouri (USA)","3 January 2003 in Lake Worth, Florida (USA)",Canada,41550,174 cm / 80 kg,,,,,,,
1932 Summer Olympics,Male,Luther Kendrick•Roberts,Luther•Roberts,"30 June 1902 in Nevada, Missouri (USA)","3 August 1972 in Escondido, California (USA)",United States,44744,,,,,,,,
1968 Summer Olympics,Female,Ann Stewart•Peterson,Ann•Peterson,"16 June 1947 in Kansas City, Missouri (USA)",,United States,51152,160 cm / 52 kg,Dick Smith Swim Gym,,,,,,
1992 Summer Olympics,Female,"Elizabeth Jane ""Janie""•Wagstaff",Janie•Wagstaff,"22 July 1974 in Kansas City, Missouri (USA)",,United States,51227,180 cm / 66 kg,,,,,,,
1984 Summer Olympics; 1988 Summer Olympics; 1992 Summer Olympics,Male,"Thomas Michael ""Tom""•Jager",Tom•Jager,"6 October 1964 in East St. Louis, Missouri (USA)",,United States,51417,190 cm / 82 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
1936 Summer Olympics,Male,Marshall•Wayne,Marshall•Wayne,"25 May 1912 in St. Louis, Missouri (USA)","16 June 1999 in Hendersonville, North Carolina (USA)",United States,51609,,"Biltmore AC, Miami (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,Lori Ann•Endicott (-Vandersnick),Lori•Endicott,"1 August 1967 in Kansas City, Missouri (USA)",,United States,53231,175 cm / 69 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
1984 Summer Olympics,Male,"Steven Edward ""Steve""•Salmons",Steve•Salmons,"3 July 1958 in Saint Joseph, Missouri (USA)",,United States,53314,193 cm / 93 kg,,,,,,,
1924 Summer Olympics,Male,Oliver A.•Horn,Oliver•Horn,"22 June 1901 in St. Louis, Missouri (USA)","10 October 1960 in Grosse Ile Township, Michigan (USA)",United States,54932,178 cm,"Illinois AC, Chicago (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Male,"Wesley T. ""Wes""•Barnett",Wes•Barnett,"10 April 1970 in Saint Joseph, Missouri (USA)",,United States,56952,185 cm / 108 kg,Wesley Weightlifters,,,,,,
