Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2000 Summer Olympics; 2004 Summer Olympics,Male,"Oscar•Chaplin, III","Oscar•Chaplin, III","22 February 1980 in Savannah, Georgia (USA)","5 February 2022 in Hartwell, Georgia (USA)",United States,94986,167 cm / 77-85 kg,Team Savannah,,,,,,
2000 Summer Olympics,Female,Robin Elizabeth•Goad (Byrd-),Robin•Goad,"17 January 1970 in Newnan, Georgia (USA)",,United States,94987,153 cm / 48 kg,,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Female,Cheryl Ann•Haworth,Cheryl•Haworth,"19 April 1983 in Savannah, Georgia (USA)",,United States,94989,175 cm / 136 kg,Team Savannah,,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,Michael Reese•Hoffa,Reese•Hoffa,"8 October 1977 in Evans, Georgia (USA)",,United States,103812,182 cm / 147 kg,"NYAC, New York (USA) / Nike, Beaverton (USA)",,,Maurice Antoine Chism,,,
2004 Summer Olympics,Male,Tora L.•Harris,Tora•Harris,"21 September 1978 in College Park, Georgia (USA)",,United States,105633,190 cm / 81 kg,"Shore AC, Spring Lake, New Jersey (USA)",,,,,,
2004 Summer Olympics,Female,Emily Phillipa•Jacobson,Emily•Jacobson,"2 December 1985 in Decatur, Georgia (USA)",,United States,105970,165 cm / 65 kg,"Nellya Fencers, Atlanta (USA)",,,,,,
2004 Summer Olympics,Male,Derrick L.•Peterson,Derrick•Peterson,"28 November 1977 in Waycross, Georgia (USA)",,United States,106640,180 cm / 72 kg,"adidas, Herzogenaurach (GER)",,,,,,
2008 Summer Olympics,Male,"Rajiv Kumar ""Raju""•Rai",Raju•Rai,"3 February 1983 in Lawrenceville, Georgia (USA)",,United States,112839,180 cm / 70 kg,"OCBC, Orange (USA)",,,,,,
2008 Summer Olympics,Male,William Dexter•Fowler,Dexter•Fowler,"22 March 1986 in Atlanta, Georgia (USA)",,United States,113432,198 cm / 79 kg,"Tulsa Drillers, Tulsa (USA)",,,,,,
2008 Summer Olympics,Male,Dwight David•Howard,Dwight•Howard,"8 December 1985 in Atlanta, Georgia (USA)",,United States,113622,211 cm / 120 kg,"Orlando Magic, Orlando (USA)",Superman,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Karina Chenelle•LeBlanc,Karina•LeBlanc,"30 March 1980 in Atlanta, Georgia (USA)",,Canada,113686,177 cm / 75 kg,"New Jersey Wildcats, Princeton (USA) / unattached, (MIX)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Hyleas Christine•Fountain,Hyleas•Fountain,"14 January 1981 in Columbus, Georgia (USA)",,United States,114383,170 cm / 64 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics,Male,"Joshua ""Josh""•McAdams",Josh•McAdams,"26 March 1980 in Atlanta, Georgia (USA)",,United States,114693,175 cm / 69 kg,New Balance,,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,Selim•Nurudeen,Selim•Nurudeen,"1 February 1983 in Atlanta, Georgia (USA)",,Nigeria,115086,190 cm / 77 kg,"Notre Dame Fighting Irish, South Bend (USA)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Kathleen Elizabeth•Hersey,Kathleen•Hersey,"21 February 1990 in Athens, Georgia (USA)",,United States,115754,180 cm / 75 kg,Swim Atlanta,,,,,,
